,word,freq,cluster
9955,distraction,1.5200874088262261e-06,9
9969,plrp,1.5200874088262261e-06,9
9988,campuses,1.4725846773004065e-06,9
10008,determinant,1.4725846773004065e-06,9
10015,attendant,1.4725846773004065e-06,9
10025,u.s.sales,1.4725846773004065e-06,9
10037,salable,1.4725846773004065e-06,9
10039,earp,1.4725846773004065e-06,9
10063,mesh,1.4725846773004065e-06,9
10120,mkmv,1.4725846773004065e-06,9
10151,reproduce,1.4250819457745868e-06,9
10183,nyag,1.4250819457745868e-06,9
10254,fav,1.4250819457745868e-06,9
10255,unfav,1.4250819457745868e-06,9
10258,agile,1.4250819457745868e-06,9
10265,biopolymer,1.4250819457745868e-06,9
10292,tarzan,1.4250819457745868e-06,9
10309,hpc,1.3775792142487674e-06,9
10386,trilogy,1.3775792142487674e-06,9
10394,duragesic,1.3775792142487674e-06,9
10412,intraocular,1.3775792142487674e-06,9
10416,univision,1.3775792142487674e-06,9
10421,cabg,1.3775792142487674e-06,9
10447,incrementally,1.3300764827229477e-06,9
10469,rover,1.3300764827229477e-06,9
10502,dongfeng,1.3300764827229477e-06,9
10531,exchanger,1.3300764827229477e-06,9
10538,sonatrach,1.3300764827229477e-06,9
10562,scrc,1.3300764827229477e-06,9
10574,desalination,1.3300764827229477e-06,9
10578,hnah,1.3300764827229477e-06,9
10600,mgp,1.3300764827229477e-06,9
10602,baldwin,1.3300764827229477e-06,9
10611,cbpr,1.3300764827229477e-06,9
10652,cleaner,1.2825737511971283e-06,9
10703,fpa,1.2825737511971283e-06,9
10704,fsps,1.2825737511971283e-06,9
10714,respectively.for,1.2825737511971283e-06,9
10742,por,1.2825737511971283e-06,9
10778,haan,1.2825737511971283e-06,9
10814,backdate,1.2350710196713086e-06,9
10826,chalk,1.2350710196713086e-06,9
10837,sulfuric,1.2350710196713086e-06,9
10855,premature,1.2350710196713086e-06,9
10859,abrupt,1.2350710196713086e-06,9
10879,morphine,1.2350710196713086e-06,9
10920,dcb,1.2350710196713086e-06,9
10986,emergent,1.2350710196713086e-06,9
11000,cpu,1.1875682881454892e-06,9
11001,desktops,1.1875682881454892e-06,9
11010,addressable,1.1875682881454892e-06,9
11041,sessions,1.1875682881454892e-06,9
11084,foremost,1.1875682881454892e-06,9
11087,empty,1.1875682881454892e-06,9
11100,tem,1.1875682881454892e-06,9
11149,ptcs,1.1875682881454892e-06,9
11151,bucs,1.1875682881454892e-06,9
11154,cpcn,1.1875682881454892e-06,9
11157,crs,1.1875682881454892e-06,9
11167,dw,1.1875682881454892e-06,9
11179,pam,1.1875682881454892e-06,9
11180,marmaxx,1.1875682881454892e-06,9
11182,leifsdottir,1.1875682881454892e-06,9
11214,conditionally,1.1400655566196695e-06,9
11237,coaxial,1.1400655566196695e-06,9
11243,prescribers,1.1400655566196695e-06,9
11254,ineligible,1.1400655566196695e-06,9
11268,verbal,1.1400655566196695e-06,9
11272,unfavourable,1.1400655566196695e-06,9
11275,lilly,1.1400655566196695e-06,9
11293,yieldgard,1.1400655566196695e-06,9
11300,trump,1.1400655566196695e-06,9
11317,tripra,1.1400655566196695e-06,9
11376,repowering,1.1400655566196695e-06,9
11390,nonfocus,1.1400655566196695e-06,9
11426,overage,1.09256282509385e-06,9
11434,million.we,1.09256282509385e-06,9
11438,medicinal,1.09256282509385e-06,9
11465,carter,1.09256282509385e-06,9
11483,pvt,1.09256282509385e-06,9
11485,lcds,1.09256282509385e-06,9
11492,barracuda,1.09256282509385e-06,9
11493,caratinga,1.09256282509385e-06,9
11501,bender,1.09256282509385e-06,9
11509,venturers,1.09256282509385e-06,9
11514,ampco,1.09256282509385e-06,9
11565,convene,1.09256282509385e-06,9
11626,casden,1.09256282509385e-06,9
11647,loans.the,1.09256282509385e-06,9
11724,timetables,1.0450600935680304e-06,9
11750,women's,1.0450600935680304e-06,9
11761,volund,1.0450600935680304e-06,9
11762,qualities,1.0450600935680304e-06,9
11765,pwc,1.0450600935680304e-06,9
11776,ph.d.,1.0450600935680304e-06,9
11788,coolrunner,1.0450600935680304e-06,9
11802,skandia,1.0450600935680304e-06,9
11831,xigris,1.0450600935680304e-06,9
11859,bali,1.0450600935680304e-06,9
11866,bancshares,1.0450600935680304e-06,9
11885,transferee,1.0450600935680304e-06,9
11921,fludara,1.0450600935680304e-06,9
11927,retrieval,9.975573620422107e-07,9
11975,serbian,9.975573620422107e-07,9
11980,intimate,9.975573620422107e-07,9
11981,perry,9.975573620422107e-07,9
12024,corporates,9.975573620422107e-07,9
12046,aspirations,9.975573620422107e-07,9
12051,understatement,9.975573620422107e-07,9
12088,vibration,9.975573620422107e-07,9
12096,tension,9.975573620422107e-07,9
12099,herradura,9.975573620422107e-07,9
12124,geneva,9.975573620422107e-07,9
12132,layoff,9.975573620422107e-07,9
12144,zweymller,9.975573620422107e-07,9
12166,hospice,9.975573620422107e-07,9
12169,jdam,9.975573620422107e-07,9
12172,scst,9.975573620422107e-07,9
12188,secondly,9.500546305163913e-07,9
12189,tradeshow,9.500546305163913e-07,9
12236,tof,9.500546305163913e-07,9
12243,focal,9.500546305163913e-07,9
12252,nervous,9.500546305163913e-07,9
12279,droshky,9.500546305163913e-07,9
12281,analysistrading,9.500546305163913e-07,9
12295,hook,9.500546305163913e-07,9
12309,powerton,9.500546305163913e-07,9
12310,fiberboard,9.500546305163913e-07,9
12318,zloty,9.500546305163913e-07,9
12319,earmark,9.500546305163913e-07,9
12343,burke,9.500546305163913e-07,9
12360,gravity,9.500546305163913e-07,9
12452,classifieds,9.025518989905717e-07,9
12503,keller,9.025518989905717e-07,9
12520,pile,9.025518989905717e-07,9
12533,client's,9.025518989905717e-07,9
12555,mathematics,9.025518989905717e-07,9
12574,cheaper,9.025518989905717e-07,9
12589,datapath,9.025518989905717e-07,9
12590,medimmune,9.025518989905717e-07,9
12598,classics,9.025518989905717e-07,9
12606,narcolepsy,9.025518989905717e-07,9
12621,constituencies,9.025518989905717e-07,9
12634,wedgetail,9.025518989905717e-07,9
12645,mclane,9.025518989905717e-07,9
12661,doga,9.025518989905717e-07,9
12667,sesame,9.025518989905717e-07,9
12691,polymet,9.025518989905717e-07,9
12710,seiu,9.025518989905717e-07,9
12721,krs,9.025518989905717e-07,9
12724,loy,9.025518989905717e-07,9
12733,leukine,9.025518989905717e-07,9
12742,narrowly,8.550491674647522e-07,9
12752,marvin,8.550491674647522e-07,9
12787,about.com,8.550491674647522e-07,9
12824,overactive,8.550491674647522e-07,9
12833,ether,8.550491674647522e-07,9
12836,borgwarner,8.550491674647522e-07,9
12866,taiwanese,8.550491674647522e-07,9
12878,estee,8.550491674647522e-07,9
12923,hba,8.550491674647522e-07,9
12939,endomechanical,8.550491674647522e-07,9
12963,pressurizer,8.550491674647522e-07,9
12968,gage,8.550491674647522e-07,9
12971,checkfree,8.550491674647522e-07,9
12985,smbs,8.550491674647522e-07,9
13009,recitals,8.550491674647522e-07,9
13032,njdep,8.550491674647522e-07,9
13047,reapplication,8.550491674647522e-07,9
13077,packers,8.075464359389326e-07,9
13080,visually,8.075464359389326e-07,9
13100,ifm,8.075464359389326e-07,9
13104,nonaccretable,8.075464359389326e-07,9
13108,similarities,8.075464359389326e-07,9
13118,nonpension,8.075464359389326e-07,9
13124,kashagan,8.075464359389326e-07,9
13128,blowout,8.075464359389326e-07,9
13170,banners,8.075464359389326e-07,9
13182,ill,8.075464359389326e-07,9
13215,m.d.,8.075464359389326e-07,9
13219,highjump,8.075464359389326e-07,9
13228,slts,8.075464359389326e-07,9
13246,amp,8.075464359389326e-07,9
13291,changepoint,8.075464359389326e-07,9
13315,decisive,8.075464359389326e-07,9
13316,l.j,8.075464359389326e-07,9
13338,unionamerica,8.075464359389326e-07,9
13339,|x|,8.075464359389326e-07,9
13344,acklands,8.075464359389326e-07,9
13348,o.n.e,8.075464359389326e-07,9
13364,civs,8.075464359389326e-07,9
13382,diminution,7.600437044131131e-07,9
13392,scrub,7.600437044131131e-07,9
13412,j.c.,7.600437044131131e-07,9
13418,heap,7.600437044131131e-07,9
13428,prohibitively,7.600437044131131e-07,9
13442,particulates,7.600437044131131e-07,9
13482,ronald,7.600437044131131e-07,9
13491,caledonia,7.600437044131131e-07,9
13497,synercid,7.600437044131131e-07,9
13504,drag,7.600437044131131e-07,9
13510,repetition,7.600437044131131e-07,9
13538,u.s.air,7.600437044131131e-07,9
13547,ruan,7.600437044131131e-07,9
13579,frbny,7.600437044131131e-07,9
13581,manipulate,7.600437044131131e-07,9
13600,hpv,7.600437044131131e-07,9
13601,imperial,7.600437044131131e-07,9
13602,laughlin,7.600437044131131e-07,9
13607,pesticide,7.600437044131131e-07,9
13631,necrosis,7.600437044131131e-07,9
13636,harpercollins,7.600437044131131e-07,9
13638,merchant.com,7.600437044131131e-07,9
13660,eaton,7.600437044131131e-07,9
13664,consta,7.600437044131131e-07,9
13694,alemtuzumab,7.600437044131131e-07,9
13699,px,7.600437044131131e-07,9
13747,disaggregates,7.125409728872934e-07,9
13803,transferees,7.125409728872934e-07,9
13810,revisit,7.125409728872934e-07,9
13813,slab,7.125409728872934e-07,9
13817,utica,7.125409728872934e-07,9
13829,vwd,7.125409728872934e-07,9
13840,autoclave,7.125409728872934e-07,9
13849,slip,7.125409728872934e-07,9
13866,discs,7.125409728872934e-07,9
13941,hs,7.125409728872934e-07,9
13943,optionality,7.125409728872934e-07,9
13945,neurovascular,7.125409728872934e-07,9
13947,ekibastuz,7.125409728872934e-07,9
13951,aldesleukin,7.125409728872934e-07,9
13960,advantra,7.125409728872934e-07,9
13961,bleed,7.125409728872934e-07,9
13965,jung,7.125409728872934e-07,9
13976,tournament,7.125409728872934e-07,9
13992,uric,7.125409728872934e-07,9
13996,ccic,7.125409728872934e-07,9
14007,endodontic,7.125409728872934e-07,9
14022,dios,7.125409728872934e-07,9
14039,marra,7.125409728872934e-07,9
14047,fla.,7.125409728872934e-07,9
14049,wfli,7.125409728872934e-07,9
14053,zs,7.125409728872934e-07,9
14068,disadvantageous,7.125409728872934e-07,9
14077,peshtigo,7.125409728872934e-07,9
14080,iess,7.125409728872934e-07,9
14104,inglenook,7.125409728872934e-07,9
14130,photronics,7.125409728872934e-07,9
14137,ukrainian,6.650382413614739e-07,9
14168,lovett,6.650382413614739e-07,9
14187,democratic,6.650382413614739e-07,9
14193,svetogorsk,6.650382413614739e-07,9
14195,barney,6.650382413614739e-07,9
14202,oled,6.650382413614739e-07,9
14208,vallent,6.650382413614739e-07,9
14234,dolphin,6.650382413614739e-07,9
14257,nse,6.650382413614739e-07,9
14269,reshape,6.650382413614739e-07,9
14278,phenol,6.650382413614739e-07,9
14296,scana,6.650382413614739e-07,9
14365,rtep,6.650382413614739e-07,9
14388,microfilm,6.650382413614739e-07,9
14389,lip,6.650382413614739e-07,9
14400,msllc,6.650382413614739e-07,9
14407,frederick,6.650382413614739e-07,9
14413,iosc,6.650382413614739e-07,9
14428,domination,6.650382413614739e-07,9
14475,prosthetic,6.650382413614739e-07,9
14500,hyzaar,6.650382413614739e-07,9
14508,rex,6.650382413614739e-07,9
14523,atrophy,6.650382413614739e-07,9
14536,provet,6.650382413614739e-07,9
14540,chatsworth,6.650382413614739e-07,9
14558,condiments,6.650382413614739e-07,9
14560,gartner,6.650382413614739e-07,9
14561,norris,6.650382413614739e-07,9
14567,bonnet,6.650382413614739e-07,9
14568,ifis,6.650382413614739e-07,9
14571,castlebar,6.650382413614739e-07,9
14586,visen,6.650382413614739e-07,9
14599,nonamortizing,6.175355098356543e-07,9
14609,hundredth,6.175355098356543e-07,9
14627,products',6.175355098356543e-07,9
14665,examiner,6.175355098356543e-07,9
14667,etsi,6.175355098356543e-07,9
14674,ezetimibe,6.175355098356543e-07,9
14679,numeric,6.175355098356543e-07,9
14699,kingston,6.175355098356543e-07,9
14710,pessimism,6.175355098356543e-07,9
14712,controversies,6.175355098356543e-07,9
14715,mpeg,6.175355098356543e-07,9
14729,resourcesfinancing,6.175355098356543e-07,9
14735,gram,6.175355098356543e-07,9
14751,upc,6.175355098356543e-07,9
14766,hectares,6.175355098356543e-07,9
14819,piccs,6.175355098356543e-07,9
14861,superdefense,6.175355098356543e-07,9
14867,syndicators,6.175355098356543e-07,9
14870,drape,6.175355098356543e-07,9
14874,waukesha,6.175355098356543e-07,9
14881,gloucester,6.175355098356543e-07,9
14917,soap,6.175355098356543e-07,9
14926,biologicals,6.175355098356543e-07,9
14940,loans.in,6.175355098356543e-07,9
14951,mhr,6.175355098356543e-07,9
14965,tempe,6.175355098356543e-07,9
14973,recompletion,6.175355098356543e-07,9
14975,blackmer,6.175355098356543e-07,9
14983,supply's,6.175355098356543e-07,9
15041,contango,6.175355098356543e-07,9
15051,whatsoever,5.700327783098347e-07,9
15071,seguros,5.700327783098347e-07,9
15076,equipment.we,5.700327783098347e-07,9
15090,acer,5.700327783098347e-07,9
15119,sweeteners,5.700327783098347e-07,9
15142,fastflow,5.700327783098347e-07,9
15149,escalator,5.700327783098347e-07,9
15182,distributorships,5.700327783098347e-07,9
15186,leste,5.700327783098347e-07,9
15199,femco,5.700327783098347e-07,9
15204,dma,5.700327783098347e-07,9
15219,piedras,5.700327783098347e-07,9
15223,dislocate,5.700327783098347e-07,9
15230,underfunding,5.700327783098347e-07,9
15257,dividends.the,5.700327783098347e-07,9
15266,sanshui,5.700327783098347e-07,9
15269,snowboard,5.700327783098347e-07,9
15272,shareowners',5.700327783098347e-07,9
15278,cryopreservation,5.700327783098347e-07,9
15303,magnitudes,5.700327783098347e-07,9
15329,mbl,5.700327783098347e-07,9
15337,stromberg,5.700327783098347e-07,9
15343,lcpd,5.700327783098347e-07,9
15346,psd,5.700327783098347e-07,9
15354,informer,5.700327783098347e-07,9
15359,amylin,5.700327783098347e-07,9
15372,scea,5.700327783098347e-07,9
15394,korologos,5.700327783098347e-07,9
15402,remediations,5.700327783098347e-07,9
15427,mcnaughton,5.700327783098347e-07,9
15445,endorsers,5.700327783098347e-07,9
15482,peoria,5.700327783098347e-07,9
15497,hover,5.700327783098347e-07,9
15501,dmms,5.700327783098347e-07,9
15525,bassettbaby,5.700327783098347e-07,9
15564,dm,5.700327783098347e-07,9
15579,grainger's,5.700327783098347e-07,9
15593,definitized,5.700327783098347e-07,9
15607,das,5.700327783098347e-07,9
15620,consob,5.700327783098347e-07,9
15632,bioenergie,5.225300467840152e-07,9
15635,hai,5.225300467840152e-07,9
15655,taxes.the,5.225300467840152e-07,9
15664,plex,5.225300467840152e-07,9
15694,spvs,5.225300467840152e-07,9
15697,amphitheatre,5.225300467840152e-07,9
15702,python,5.225300467840152e-07,9
15706,gazette,5.225300467840152e-07,9
15711,wirelessly,5.225300467840152e-07,9
15741,addendum,5.225300467840152e-07,9
15787,prices.in,5.225300467840152e-07,9
15802,amerisource,5.225300467840152e-07,9
15806,discernible,5.225300467840152e-07,9
15816,rash,5.225300467840152e-07,9
15817,hundredths,5.225300467840152e-07,9
15824,faucets,5.225300467840152e-07,9
15831,insects,5.225300467840152e-07,9
15851,riskenergy,5.225300467840152e-07,9
15853,yri,5.225300467840152e-07,9
15861,creations,5.225300467840152e-07,9
15865,abdominal,5.225300467840152e-07,9
15866,homesite,5.225300467840152e-07,9
15872,ski,5.225300467840152e-07,9
15873,ecs,5.225300467840152e-07,9
15896,tep,5.225300467840152e-07,9
15915,jeeves,5.225300467840152e-07,9
15918,p.l.c,5.225300467840152e-07,9
15925,nycomed,5.225300467840152e-07,9
15927,stance,5.225300467840152e-07,9
15930,debilitate,5.225300467840152e-07,9
15944,cherokee,5.225300467840152e-07,9
15985,aspire,5.225300467840152e-07,9
15992,petroleos,5.225300467840152e-07,9
15996,lumbar,5.225300467840152e-07,9
16005,ovacik,5.225300467840152e-07,9
16019,rag,5.225300467840152e-07,9
16064,atos,5.225300467840152e-07,9
16065,covisint,5.225300467840152e-07,9
16066,wah,5.225300467840152e-07,9
16069,seikagaku,5.225300467840152e-07,9
16074,redetermine,5.225300467840152e-07,9
16088,waterways,5.225300467840152e-07,9
16109,stealth,5.225300467840152e-07,9
16114,fti,5.225300467840152e-07,9
16120,iser,5.225300467840152e-07,9
16151,assistive,5.225300467840152e-07,9
16162,mesabi,5.225300467840152e-07,9
16164,djia,5.225300467840152e-07,9
16202,shepherd,5.225300467840152e-07,9
16215,ictf,5.225300467840152e-07,9
16218,wamsutter,5.225300467840152e-07,9
16244,genuity,5.225300467840152e-07,9
16262,hysterectomy,4.7502731525819564e-07,9
16286,easiest,4.7502731525819564e-07,9
16288,limestone,4.7502731525819564e-07,9
16292,maa,4.7502731525819564e-07,9
16312,carlsberg,4.7502731525819564e-07,9
16321,minas,4.7502731525819564e-07,9
16328,shandong,4.7502731525819564e-07,9
16348,krotz,4.7502731525819564e-07,9
16418,persuade,4.7502731525819564e-07,9
16436,transporter,4.7502731525819564e-07,9
16438,eads,4.7502731525819564e-07,9
16478,eos,4.7502731525819564e-07,9
16497,scissor,4.7502731525819564e-07,9
16501,excelsior,4.7502731525819564e-07,9
16512,u.s.markets,4.7502731525819564e-07,9
16530,translation.the,4.7502731525819564e-07,9
16550,ventral,4.7502731525819564e-07,9
16576,fhrmc,4.7502731525819564e-07,9
16577,nusa,4.7502731525819564e-07,9
16590,measuresoperating,4.7502731525819564e-07,9
16592,destructions,4.7502731525819564e-07,9
16596,panties,4.7502731525819564e-07,9
16629,victor,4.7502731525819564e-07,9
16636,rahl,4.7502731525819564e-07,9
16664,lpp,4.7502731525819564e-07,9
16681,illion,4.7502731525819564e-07,9
16730,pavilion,4.7502731525819564e-07,9
16752,ga.,4.7502731525819564e-07,9
16783,gelc,4.7502731525819564e-07,9
16789,rmc,4.7502731525819564e-07,9
16832,vsi,4.7502731525819564e-07,9
16859,irb,4.7502731525819564e-07,9
16861,midstream's,4.7502731525819564e-07,9
16863,ubiquitel,4.7502731525819564e-07,9
16877,savills,4.7502731525819564e-07,9
16886,danny,4.7502731525819564e-07,9
16913,quilter,4.7502731525819564e-07,9
16921,hartlepool,4.7502731525819564e-07,9
16935,hqus,4.7502731525819564e-07,9
16943,aaem,4.7502731525819564e-07,9
16953,dhhs,4.7502731525819564e-07,9
16960,stuart,4.275245837323761e-07,9
16989,mde,4.275245837323761e-07,9
17001,imaginarium,4.275245837323761e-07,9
17009,linoleum,4.275245837323761e-07,9
17018,xxv,4.275245837323761e-07,9
17023,investment's,4.275245837323761e-07,9
17051,tightness,4.275245837323761e-07,9
17056,yantai,4.275245837323761e-07,9
17124,chongqing,4.275245837323761e-07,9
17141,facility.as,4.275245837323761e-07,9
17145,catlettsburg,4.275245837323761e-07,9
17156,patricia,4.275245837323761e-07,9
17162,rep.,4.275245837323761e-07,9
17171,relaxation,4.275245837323761e-07,9
17176,grievance,4.275245837323761e-07,9
17178,lipstick,4.275245837323761e-07,9
17189,u.s.based,4.275245837323761e-07,9
17196,candy,4.275245837323761e-07,9
17203,bostitch,4.275245837323761e-07,9
17235,millwork,4.275245837323761e-07,9
17259,telluride,4.275245837323761e-07,9
17284,cyclosporine,4.275245837323761e-07,9
17361,www.gamestop.com,4.275245837323761e-07,9
17371,layouts,4.275245837323761e-07,9
17382,docetaxel,4.275245837323761e-07,9
17403,abrasive,4.275245837323761e-07,9
17423,charities,4.275245837323761e-07,9
17428,anaheim,4.275245837323761e-07,9
17430,recordable,4.275245837323761e-07,9
17434,period.additionally,4.275245837323761e-07,9
17442,offsite,4.275245837323761e-07,9
17455,operationsfor,4.275245837323761e-07,9
17485,esl,4.275245837323761e-07,9
17518,avp,4.275245837323761e-07,9
17528,bgml,4.275245837323761e-07,9
17594,naviant,4.275245837323761e-07,9
17597,pour,4.275245837323761e-07,9
17617,attritional,4.275245837323761e-07,9
17625,alamosa,4.275245837323761e-07,9
17649,geodon,4.275245837323761e-07,9
17702,raas,4.275245837323761e-07,9
17705,shareholder.com,4.275245837323761e-07,9
17727,dpta,4.275245837323761e-07,9
17740,transurban,4.275245837323761e-07,9
17812,bold,3.8002185220655653e-07,9
17837,worcester,3.8002185220655653e-07,9
17877,allowance.we,3.8002185220655653e-07,9
17884,sarcoma,3.8002185220655653e-07,9
17890,enhancers,3.8002185220655653e-07,9
17899,operations.accordingly,3.8002185220655653e-07,9
17910,benelux,3.8002185220655653e-07,9
17911,wildlife,3.8002185220655653e-07,9
17913,anew,3.8002185220655653e-07,9
17921,csc's,3.8002185220655653e-07,9
17966,ssued,3.8002185220655653e-07,9
17980,securitiestrading,3.8002185220655653e-07,9
17986,misunderstand,3.8002185220655653e-07,9
17998,phenomena,3.8002185220655653e-07,9
18005,custodied,3.8002185220655653e-07,9
18021,share.as,3.8002185220655653e-07,9
18050,nle,3.8002185220655653e-07,9
18079,pcaob,3.8002185220655653e-07,9
18080,galveston,3.8002185220655653e-07,9
18112,rubella,3.8002185220655653e-07,9
18131,fierce,3.8002185220655653e-07,9
18136,microcode,3.8002185220655653e-07,9
18167,channel's,3.8002185220655653e-07,9
18181,boulos,3.8002185220655653e-07,9
18215,segue,3.8002185220655653e-07,9
18220,friedman,3.8002185220655653e-07,9
18242,plan.in,3.8002185220655653e-07,9
18256,evacuations,3.8002185220655653e-07,9
18284,undercollection,3.8002185220655653e-07,9
18306,ired,3.8002185220655653e-07,9
18323,lifehorizons,3.8002185220655653e-07,9
18328,zlotys,3.8002185220655653e-07,9
18338,nibor,3.8002185220655653e-07,9
18344,christi,3.8002185220655653e-07,9
18355,equalize,3.8002185220655653e-07,9
18377,payloads,3.8002185220655653e-07,9
18379,ganfort,3.8002185220655653e-07,9
18405,ayco,3.8002185220655653e-07,9
18406,ead,3.8002185220655653e-07,9
18435,instill,3.8002185220655653e-07,9
18438,ambiguous,3.8002185220655653e-07,9
18441,tysons,3.8002185220655653e-07,9
18457,breezenet.com,3.8002185220655653e-07,9
18470,conversations,3.8002185220655653e-07,9
18482,dol,3.8002185220655653e-07,9
18496,khalda,3.8002185220655653e-07,9
18500,equivalency,3.8002185220655653e-07,9
18501,aspiration,3.8002185220655653e-07,9
18552,raymarine,3.8002185220655653e-07,9
18559,reconfirmation,3.8002185220655653e-07,9
18633,cag,3.8002185220655653e-07,9
18664,didanosine,3.8002185220655653e-07,9
18670,tachyon,3.8002185220655653e-07,9
18684,segments.brink,3.8002185220655653e-07,9
18696,acetyl,3.8002185220655653e-07,9
18705,ntd,3.8002185220655653e-07,9
18716,multivision,3.8002185220655653e-07,9
18727,belo,3.3251912068073693e-07,9
18749,norte,3.3251912068073693e-07,9
18772,steve,3.3251912068073693e-07,9
18783,compaa,3.3251912068073693e-07,9
18805,pipelay,3.3251912068073693e-07,9
18820,discontinuous,3.3251912068073693e-07,9
18835,operate.this,3.3251912068073693e-07,9
18855,connote,3.3251912068073693e-07,9
18893,culturally,3.3251912068073693e-07,9
18905,modulus,3.3251912068073693e-07,9
18906,terayon,3.3251912068073693e-07,9
18907,segmentssingle,3.3251912068073693e-07,9
18938,enzymes,3.3251912068073693e-07,9
18958,preset,3.3251912068073693e-07,9
18965,greene,3.3251912068073693e-07,9
18979,dei,3.3251912068073693e-07,9
18987,renessen,3.3251912068073693e-07,9
18997,year.however,3.3251912068073693e-07,9
19000,covenants.the,3.3251912068073693e-07,9
19002,value.see,3.3251912068073693e-07,9
19017,cfl's,3.3251912068073693e-07,9
19018,businesses',3.3251912068073693e-07,9
19019,filmless,3.3251912068073693e-07,9
19032,ferro,3.3251912068073693e-07,9
19035,awardees,3.3251912068073693e-07,9
19040,arnel,3.3251912068073693e-07,9
19043,o.o,3.3251912068073693e-07,9
19070,tillinghast,3.3251912068073693e-07,9
19080,feesaccounting,3.3251912068073693e-07,9
19094,schein,3.3251912068073693e-07,9
19104,tran,3.3251912068073693e-07,9
19106,salute,3.3251912068073693e-07,9
19107,kir,3.3251912068073693e-07,9
19137,ultramar,3.3251912068073693e-07,9
19182,residues,3.3251912068073693e-07,9
19236,nh,3.3251912068073693e-07,9
19255,l.e.i.,3.3251912068073693e-07,9
19296,incredible,3.3251912068073693e-07,9
19303,villager,3.3251912068073693e-07,9
19304,crazy,3.3251912068073693e-07,9
19319,peugeot,3.3251912068073693e-07,9
19322,fnres,3.3251912068073693e-07,9
19328,amrubicin,3.3251912068073693e-07,9
19345,carmax.com,3.3251912068073693e-07,9
19362,iie,3.3251912068073693e-07,9
19426,hiddenite,3.3251912068073693e-07,9
19464,korea's,3.3251912068073693e-07,9
19470,garment,3.3251912068073693e-07,9
19481,maskhouse,3.3251912068073693e-07,9
19498,codec,3.3251912068073693e-07,9
19508,dvs,3.3251912068073693e-07,9
19514,leighton,3.3251912068073693e-07,9
19535,ixonia,3.3251912068073693e-07,9
19565,biopharm,3.3251912068073693e-07,9
19574,rate.we,3.3251912068073693e-07,9
19581,bhrs,3.3251912068073693e-07,9
19597,ncc,3.3251912068073693e-07,9
19618,westover,3.3251912068073693e-07,9
19657,atel,3.3251912068073693e-07,9
19663,mswm,3.3251912068073693e-07,9
19674,chiller,3.3251912068073693e-07,9
19720,attenace,3.3251912068073693e-07,9
19731,adventitious,3.3251912068073693e-07,9
19748,scms,3.3251912068073693e-07,9
19755,endocrinology,3.3251912068073693e-07,9
19776,linq,2.850163891549174e-07,9
19804,genon,2.850163891549174e-07,9
19831,laura,2.850163891549174e-07,9
19860,nightclub,2.850163891549174e-07,9
19888,litigants,2.850163891549174e-07,9
19894,astatements,2.850163891549174e-07,9
19906,processes.we,2.850163891549174e-07,9
19937,urls,2.850163891549174e-07,9
19955,spectrumco,2.850163891549174e-07,9
19974,instrumentschange,2.850163891549174e-07,9
19985,cortisporin,2.850163891549174e-07,9
19993,physiology,2.850163891549174e-07,9
9,expense,0.006560649753762466,10
35,base,0.003704643026235616,10
40,use,0.003446418177661261,10
89,follow,0.002187975814079249,10
96,prior,0.0021094062961355435,10
141,date,0.0014765749067485753,10
151,reduce,0.001397150339637405,10
171,claim,0.00119051345750009,10
176,reserve,0.0011503261466292466,10
179,currency,0.0011413481303708666,10
245,party,0.0008614145334892119,10
255,group,0.000836143080317476,10
262,point,0.0008135792828427116,10
273,attributable,0.0007797098352648023,10
336,natural,0.000593404122220538,10
381,oil,0.0005275178335942262,10
414,own,0.00048096515669892307,10
436,health,0.0004428679660152158,10
447,paper,0.00043141980771749326,10
463,dilute,0.00041826155108484124,10
490,refer,0.00039256257332937286,10
496,directors,0.0003849146335537159,10
513,premiums,0.0003622558306159,10
515,major,0.0003589306394090926,10
523,substantially,0.00035441787991413975,10
537,retirement,0.000343302240737098,10
540,unrealized,0.00033883698397367095,10
640,produce,0.00027333071719956575,10
643,component,0.0002716681215961621,10
684,completion,0.00025062441153022403,10
685,without,0.0002498168650942851,10
728,underwrite,0.00023124329706768963,10
762,remainder,0.00021523487654348845,10
782,officer,0.0002052118001915405,10
796,incremental,0.00019970148333454545,10
839,derive,0.00018644822123884178,10
848,taxable,0.00018359805734729262,10
888,currencies,0.00017286244002245738,10
942,settlements,0.00015794658232335006,10
1002,approximate,0.0001435057519395009,10
1046,index,0.00013372018924518207,10
1122,buy,0.00012151198724304644,10
1136,casualty,0.00011889933700912636,10
1216,chief,0.00010607359949715508,10
1223,divestitures,0.00010493353394053541,10
1240,annualized,0.00010260590009577025,10
1252,responsible,0.00010032576898253092,10
1253,appeal,0.00010023076351947928,10
1307,retire,9.206029369703831e-05,10
1355,guaranty,8.683499322919816e-05,10
1439,catastrophe,7.790447970234408e-05,10
1455,surcharge,7.633688956199204e-05,10
1498,black,7.1871632798565e-05,10
1533,country,6.887896071243837e-05,10
1558,fact,6.754888422971542e-05,10
1575,deductions,6.63138132100441e-05,10
1670,appreciation,5.9330911675748636e-05,10
1733,breach,5.562569861673471e-05,10
1735,pjm,5.524567676452815e-05,10
1801,midwest,5.22055019468757e-05,10
1807,relation,5.19679882892466e-05,10
1813,conseco,5.1635469168565864e-05,10
